eval_id,question,category,failure_reason,expected_doc_id,retrieved_doc_ids,filtered_doc_ids,reranked_doc_ids,final_context_doc_ids,answer_preview
identification_017,물품고유번호가 뭐야? 다른 절차와 헷갈리는 부분을 조심해서 알려줘.,식별,final_context_contains_irrelevant_docs,,qa_0015|manual_manual_chapter2.json_2.4_011|faq_process_06|manual_manual_chapter2.json_2.3.2_006|faq_process_10|manual_manual_chapter3.json_3.1_000|faq_process_04|manual_manual_chapter5.json_5.3.1_004|qa_0019|manual_manual_chapter2.json_2.3.5_009,qa_0015|manual_manual_chapter2.json_2.4_011|faq_process_06|manual_manual_chapter2.json_2.3.2_006|faq_process_10|manual_manual_chapter3.json_3.1_000|faq_process_04|manual_manual_chapter5.json_5.3.1_004|qa_0019|manual_manual_chapter2.json_2.3.5_009,qa_0015|manual_manual_chapter2.json_2.4_011|manual_manual_chapter1.json_1.3.5_008|faq_process_04|qa_0039|qa_0019,manual_manual_chapter2.json_2.4_011|manual_manual_chapter1.json_1.3.5_008|faq_process_04|qa_0015|qa_0039|qa_0019,"물품 고유 번호는 물품 운용 단계에서 G2B 번호와 함께 사용되는 핵심 식별자입니다. 이 번호는 각 물품을 개별적으로 식별하고 관리하기 위해 부여됩니다. 물품 고유 번호는 관리자가 물품 취득을 확정할 때 생성되며, 확정된 물품은 '물품 운용 대장 목록'에 등록됩니다. 이 과정에서 입력된 수량만큼 각각의 행에 물품 고유 번호가 부여됩니다. 

다른 절차와 혼동하지 않도록 주의하시기 바랍니다. 물품 고유 번호는 물품의 식별과 관리에 필수적인 요소로, 물품 취득 확정 절차에서 생성됩니다."
identification_018,"식별에서 자주 묻는 질문인데, 물품고유번호가 뭐야?",식별,final_context_contains_irrelevant_docs,,qa_0015|manual_manual_chapter4.json_4.1_000|faq_process_01|manual_manual_chapter2.json_2.4_011|faq_process_06|faq_process_10|manual_manual_chapter1.json_1.4_009|faq_process_04|manual_manual_chapter1.json_1.3.1_004|faq_process_02,qa_0015|manual_manual_chapter4.json_4.1_000|faq_process_01|manual_manual_chapter2.json_2.4_011|faq_process_06|faq_process_10|manual_manual_chapter1.json_1.4_009|faq_process_04|manual_manual_chapter1.json_1.3.1_004|faq_process_02,qa_0015|manual_manual_chapter2.json_2.1_000|manual_manual_chapter2.json_2.4_011|faq_process_04|manual_manual_chapter1.json_1.1_000|faq_process_06,manual_manual_chapter2.json_2.1_000|manual_manual_chapter2.json_2.4_011|qa_0015,"물품고유번호는 물품의 취득 시 부여되는 고유한 식별자로서, 물품 운용 기간 내내 해당 물품을 추적하고 관리하는 데 사용되는 핵심적인 관리 기준입니다. 운용 단계에서는 G2B 번호와 함께 물품고유번호가 핵심 식별자로 사용됩니다."
identification_019,물품고유번호가 뭐야? 필요한 입력 항목을 포함해서 알려줘.,식별,expected_doc_missing_from_final_context,,qa_0015|manual_manual_chapter1.json_1.3.5_008|faq_process_06|manual_manual_chapter3.json_3.2.2_002|faq_process_10|manual_manual_chapter1.json_1.2.2_002|manual_manual_chapter5.json_5.3.1_004|manual_manual_chapter3.json_3.3.1_004|manual_manual_chapter4.json_4.2.2_002|faq_process_04,qa_0015|manual_manual_chapter1.json_1.3.5_008|faq_process_06|manual_manual_chapter3.json_3.2.2_002|faq_process_10|manual_manual_chapter1.json_1.2.2_002|manual_manual_chapter5.json_5.3.1_004|manual_manual_chapter3.json_3.3.1_004|manual_manual_chapter4.json_4.2.2_002|faq_process_04,qa_0015|faq_process_06|manual_manual_chapter1.json_1.3.5_008|faq_process_04|manual_manual_chapter4.json_4.2.2_002|manual_manual_chapter3.json_3.2.2_002,manual_manual_chapter1.json_1.3.5_008|faq_process_06|faq_process_04,"물품 고유 번호는 각 물품에 부여되는 고유한 식별 번호입니다. 이 번호는 물품 관리에서 중요한 역할을 하며, 물품의 취득이 확정된 후에 생성됩니다. 물품 고유 번호가 생성되기 위해서는 관리자가 [취득 확정]을 눌러야 합니다. 만약 물품이 '승인 대기' 상태라면 고유 번호 없이 묶음 수량으로만 표시됩니다. 따라서, 물품 고유 번호가 필요하다면 관리자에게 취득 확정을 요청해야 합니다.

필수 입력 항목 중 하나는 G2B 목록 번호입니다. 이는 물품 관리를 위한 16자리 표준 코드로, 조달청 표준을 따르므로 필수입니다. 만약 G2B 목록"
identification_020,물품고유번호가 뭐야? 결과 화면에는 무엇이 남는지도 알려줘.,식별,expected_doc_missing_from_final_context,,qa_0015|manual_manual_chapter5.json_5.4_008|faq_process_06|manual_manual_chapter1.json_1.3.5_008|faq_process_10|manual_manual_chapter4.json_4.4_008|faq_process_04|faq_process_03|qa_0019|faq_process_02,qa_0015|manual_manual_chapter5.json_5.4_008|faq_process_06|manual_manual_chapter1.json_1.3.5_008|faq_process_10|manual_manual_chapter4.json_4.4_008|faq_process_04|faq_process_03|qa_0019|faq_process_02,qa_0015|manual_manual_chapter1.json_1.3.5_008|faq_process_04|faq_process_06|qa_0029|qa_0039,manual_manual_chapter1.json_1.3.5_008|faq_process_04|faq_process_06,"물품 고유 번호는 각 물품에 부여되는 고유한 식별 번호입니다. 이 번호는 관리자가 '취득 확정'을 눌러야 생성됩니다. '취득 확정'이 완료되면, 물품은 '물품 운용 대장 목록'에 등록되고, 입력된 수량만큼 각각의 행에 물품 고유 번호가 부여됩니다. 결과적으로, 각 물품은 고유 번호를 통해 개별적으로 관리될 수 있습니다."
operation_001,물품의 운용이란 어떠한 과정이야?,절차,final_context_contains_irrelevant_docs,,qa_0011|manual_manual_chapter2.json_2.3.6_010|faq_process_07|faq_process_10|manual_manual_chapter2.json_2.1_000|faq_process_02|faq_process_01|manual_manual_chapter5.json_5.1_000|qa_0029|qa_0019,qa_0011|manual_manual_chapter2.json_2.3.6_010|faq_process_07|faq_process_10|manual_manual_chapter2.json_2.1_000|faq_process_02|faq_process_01|manual_manual_chapter5.json_5.1_000|qa_0029|qa_0019,qa_0011|manual_manual_chapter2.json_2.1_000|manual_manual_chapter2.json_2.3.6_010|qa_0013|manual_manual_chapter3.json_3.1_000|qa_0029,manual_manual_chapter2.json_2.1_000|manual_manual_chapter2.json_2.3.6_010|qa_0011,"물품의 운용은 취득이 확정되어 '물품 운용 대장 목록'에 등록된 자산을 관리하는 과정입니다. 이 과정에서는 물품의 상세 내역을 확인하고, 운용 기간 동안 발생한 변경 사항들을 반영하며, 그 이력을 조회하는 것을 주된 목적으로 합니다. '운용' 단계부터는 각 물품마다 부여된 '물품고유번호'를 기준으로 개별 관리됩니다."
operation_002,운용 대장 목록은 어떻게 조회해? 핵심만 정리해줘.,절차,final_context_contains_irrelevant_docs,,qa_0012|manual_manual_chapter1.json_1.5_010|faq_process_06|faq_process_07|manual_manual_chapter2.json_2.2.1_001|faq_process_02|qa_0009|manual_manual_chapter4.json_4.2.2_002|qa_0034|qa_0024,qa_0012|manual_manual_chapter1.json_1.5_010|faq_process_06|faq_process_07|manual_manual_chapter2.json_2.2.1_001|faq_process_02|qa_0009|manual_manual_chapter4.json_4.2.2_002|qa_0034|qa_0024,qa_0012|manual_manual_chapter2.json_2.2.1_001|manual_manual_chapter2.json_2.3.1_005|manual_manual_chapter1.json_1.5_010|qa_0009|qa_0029,manual_manual_chapter2.json_2.2.1_001|manual_manual_chapter2.json_2.3.1_005|qa_0012,"운용 대장 목록을 조회하는 절차는 다음과 같습니다:

1. [물품 관리] 메뉴에서 [물품 운용 대장 관리] 페이지로 이동합니다.
2. 상단 검색 영역에서 조회 조건을 설정합니다. (예: G2B목록명, 운용부서, 운용상태 등)
3. [조회] 버튼을 눌러 목록을 확인합니다.

이 절차에 따라 운용 대장 목록을 조회할 수 있습니다."
operation_003,매뉴얼 기준으로 운용 정보 수정은 어떻게 해?,절차,final_context_contains_irrelevant_docs,,qa_0013|manual_manual_chapter2.json_2.3.4_008|manual_manual_chapter2.json_2.3.2_006|faq_process_07|qa_0031|faq_process_02|qa_0041|qa_0021|qa_0006|manual_manual_chapter4.json_4.3.3_006,qa_0013|manual_manual_chapter2.json_2.3.4_008|manual_manual_chapter2.json_2.3.2_006|faq_process_07|qa_0031|faq_process_02|qa_0041|qa_0021|qa_0006|manual_manual_chapter4.json_4.3.3_006,qa_0013|manual_manual_chapter2.json_2.3.2_006|manual_manual_chapter2.json_2.3.4_008|faq_process_07|manual_manual_chapter2.json_2.1_000|qa_0006,manual_manual_chapter2.json_2.3.2_006|manual_manual_chapter2.json_2.3.4_008|manual_manual_chapter2.json_2.1_000,"운용 정보 수정을 위한 절차는 다음과 같습니다:

1. **정보 수정**: [물품 관리] 메뉴에서 [물품 운용 대장 관리]로 이동한 후, [물품 상세 정보] 페이지에서 '물품기본정보' 영역의 '내용연수', '취득금액', '비고' 항목 중 수정할 부분을 클릭하여 수정합니다.

2. **저장 및 이력 생성**: 수정이 완료되면 우측 상단의 [저장] 버튼을 클릭합니다.

3. **결과**: 변경된 내용은 '물품 기본 정보'에 반영되며, 하단의 '물품 상태 이력' 리스트에 새로운 행이 추가됩니다. 또한, '물품 운용 대장 목록'에서도 변경"
operation_004,물품 라벨은 어떻게 출력해?,절차,final_context_contains_irrelevant_docs,,qa_0014|manual_manual_chapter2.json_2.3.5_009|faq_process_06|faq_process_07|manual_manual_chapter2.json_2.3.3_007|manual_manual_chapter3.json_3.4_008|faq_process_03|manual_manual_chapter2.json_2.2.3_003|manual_manual_chapter5.json_5.4_008|faq_process_02,qa_0014|manual_manual_chapter2.json_2.3.5_009|faq_process_06|faq_process_07|manual_manual_chapter2.json_2.3.3_007|manual_manual_chapter3.json_3.4_008|faq_process_03|manual_manual_chapter2.json_2.2.3_003|manual_manual_chapter5.json_5.4_008|faq_process_02,qa_0014|manual_manual_chapter2.json_2.3.5_009|manual_manual_chapter2.json_2.2.3_003|faq_process_06|manual_manual_chapter5.json_5.3.1_004|manual_manual_chapter2.json_2.3.3_007,manual_manual_chapter2.json_2.3.5_009|manual_manual_chapter2.json_2.2.3_003|manual_manual_chapter2.json_2.3.3_007,"물품 라벨을 출력하는 절차는 다음과 같습니다:

1. **조회 조건 설정**: [물품 관리] 메뉴의 [출력물 관리] 페이지에서 G2B목록명, 운용부서, G2B목록번호 등 조회 조건을 입력하고 [조회] 버튼을 누릅니다. 필요시 [초기화]도 가능합니다.

2. **선택 및 출력**: 목록에서 출력할 물품의 체크박스를 클릭한 후, 우측 상단의 [출력] 버튼을 누릅니다.

이 절차는 신규 취득했거나 라벨이 훼손된 물품의 라벨을 출력하는 과정입니다."
operation_005,물품의 운용이란 어떠한 과정이야? 짧게 알려줘.,절차,final_context_contains_irrelevant_docs,,qa_0011|manual_manual_chapter2.json_2.3.6_010|faq_process_07|faq_process_10|manual_manual_chapter2.json_2.1_000|manual_manual_chapter5.json_5.1_000|faq_process_02|faq_process_01|qa_0029|qa_0019,qa_0011|manual_manual_chapter2.json_2.3.6_010|faq_process_07|faq_process_10|manual_manual_chapter2.json_2.1_000|manual_manual_chapter5.json_5.1_000|faq_process_02|faq_process_01|qa_0029|qa_0019,qa_0011|manual_manual_chapter2.json_2.1_000|manual_manual_chapter2.json_2.3.6_010|qa_0013|manual_manual_chapter2.json_2.3.5_009|qa_0029,manual_manual_chapter2.json_2.1_000|manual_manual_chapter2.json_2.3.6_010|manual_manual_chapter2.json_2.3.5_009,"물품의 운용은 '물품 운용 대장 목록'에 등록된 자산을 관리하는 과정입니다. 이 과정에서는 물품의 상세 내역을 확인하고, 운용 기간 동안 발생한 변경 사항들을 반영하며, 그 이력을 조회하는 것을 주된 목적으로 합니다."
operation_006,절차에서 운용 대장 목록은 어떻게 조회해?,절차,final_context_contains_irrelevant_docs,,qa_0012|manual_manual_chapter1.json_1.5_010|faq_process_06|faq_process_02|manual_manual_chapter2.json_2.2.1_001|faq_process_07|manual_manual_chapter2.json_2.3.1_005|qa_0024|manual_manual_chapter2.json_2.3.6_010|qa_0013,qa_0012|manual_manual_chapter1.json_1.5_010|faq_process_06|faq_process_02|manual_manual_chapter2.json_2.2.1_001|faq_process_07|manual_manual_chapter2.json_2.3.1_005|qa_0024|manual_manual_chapter2.json_2.3.6_010|qa_0013,qa_0012|manual_manual_chapter2.json_2.2.1_001|manual_manual_chapter2.json_2.3.1_005|manual_manual_chapter1.json_1.5_010|qa_0009|qa_0013,manual_manual_chapter2.json_2.2.1_001|manual_manual_chapter2.json_2.3.1_005|qa_0012,"운용 대장 목록을 조회하는 절차는 다음과 같습니다:

1. **조회 조건 설정**: [물품 운용 대장 관리] 페이지의 상단 검색 영역에서 필요한 정보를 입력합니다. 검색 조건으로는 G2B목록명, 운용부서, 운용상태, G2B목록번호(물품분류코드-물품식별코드), 물품고유번호, 취득일자, 정리일자 등이 있습니다.

2. **목록 확인**: 정보를 입력한 후 [조회] 버튼을 눌러 목록을 확인합니다. 필요에 따라 [초기화] 버튼을 사용하여 검색 조건을 초기화할 수 있습니다.

이 절차에 따라 운용 대장 목록을 조회할 수 있습니다."
operation_007,운용 정보 수정은 어떻게 해? 관련해서 조건이나 제약이 있으면 같이 알려줘.,절차,final_context_contains_irrelevant_docs,,qa_0013|manual_manual_chapter1.json_1.6_011|faq_process_07|manual_manual_chapter2.json_2.3.2_006|manual_manual_chapter2.json_2.3.4_008|qa_0031|faq_process_02|qa_0021|qa_0041|qa_0029,qa_0013|manual_manual_chapter1.json_1.6_011|faq_process_07|manual_manual_chapter2.json_2.3.2_006|manual_manual_chapter2.json_2.3.4_008|qa_0031|faq_process_02|qa_0021|qa_0041|qa_0029,qa_0013|manual_manual_chapter2.json_2.3.2_006|qa_0010|qa_0025|faq_process_07|manual_manual_chapter2.json_2.3.4_008,manual_manual_chapter2.json_2.3.2_006|manual_manual_chapter2.json_2.3.4_008|qa_0013,"운용 정보 수정을 위한 절차는 다음과 같습니다:

1. **정보 수정**: [물품 관리] 메뉴에서 [물품 운용 대장 관리]로 이동한 후, [물품 상세 정보] 페이지에서 '물품기본정보' 영역의 '내용연수', '취득금액', '비고' 항목 중 수정할 부분을 클릭하여 수정합니다.

2. **저장 및 이력 생성**: 수정이 완료되면 우측 상단의 [저장] 버튼을 클릭합니다.

3. **결과**: 변경된 내용은 '물품 기본 정보'에 반영되며, 하단의 '물품 상태 이력' 리스트에 새로운 행이 추가됩니다. 또한, '물품 운용 대장 목록'에서도 변경"
operation_008,물품 라벨은 어떻게 출력해? 버튼 흐름 중심으로 설명해줘.,절차,expected_doc_missing_from_final_context,,qa_0014|manual_manual_chapter2.json_2.3.5_009|faq_process_07|manual_manual_chapter2.json_2.3.1_005|manual_manual_chapter1.json_1.3.1_004|faq_process_03|manual_manual_chapter2.json_2.2.2_002|manual_manual_chapter3.json_3.4_008|manual_manual_chapter2.json_2.2.3_003|faq_process_06,qa_0014|manual_manual_chapter2.json_2.3.5_009|faq_process_07|manual_manual_chapter2.json_2.3.1_005|manual_manual_chapter1.json_1.3.1_004|faq_process_03|manual_manual_chapter2.json_2.2.2_002|manual_manual_chapter3.json_3.4_008|manual_manual_chapter2.json_2.2.3_003|faq_process_06,manual_manual_chapter2.json_2.3.5_009|qa_0014|manual_manual_chapter2.json_2.2.3_003|manual_manual_chapter2.json_2.3.1_005|manual_manual_chapter5.json_5.3.1_004|manual_manual_chapter1.json_1.3.1_004,manual_manual_chapter2.json_2.3.5_009|manual_manual_chapter2.json_2.2.3_003|manual_manual_chapter2.json_2.3.1_005,"물품 라벨을 출력하는 절차는 다음과 같습니다:

1. **조회 조건 설정**: [물품 관리] 메뉴에서 [출력물 관리] 페이지로 이동합니다. 여기서 G2B목록명, 운용부서, G2B목록번호 등 필요한 조회 조건을 입력하고 [조회] 버튼을 눌러 목록을 확인합니다. 필요시 [초기화] 버튼을 사용하여 조건을 초기화할 수 있습니다.

2. **선택 및 출력**: 조회된 목록에서 출력할 물품의 체크박스를 클릭한 후, 우측 상단의 [출력] 버튼을 누릅니다. 이 버튼을 통해 선택한 물품의 인쇄 양식을 생성할 수 있습니다.

이 절차는 신규 취득했거"
operation_009,물품의 운용이란 어떠한 과정이야? 사용자가 헷갈리지 않게 단계별로 알려줘.,절차,final_context_contains_irrelevant_docs,,qa_0019|manual_manual_chapter2.json_2.3.6_010|faq_process_01|qa_0011|manual_manual_chapter5.json_5.1_000|faq_process_10|qa_0029|manual_manual_chapter2.json_2.3.5_009|faq_process_02|faq_process_07,qa_0019|manual_manual_chapter2.json_2.3.6_010|faq_process_01|qa_0011|manual_manual_chapter5.json_5.1_000|faq_process_10|qa_0029|manual_manual_chapter2.json_2.3.5_009|faq_process_02|faq_process_07,manual_manual_chapter2.json_2.1_000|manual_manual_chapter2.json_2.3.6_010|qa_0011|manual_manual_chapter2.json_2.3.1_005|manual_manual_chapter2.json_2.3.5_009|qa_0013,manual_manual_chapter2.json_2.1_000|manual_manual_chapter2.json_2.3.6_010|manual_manual_chapter2.json_2.3.1_005,"물품의 운용은 '물품 운용 대장 목록'에 등록된 자산을 관리하는 과정입니다. 이 과정은 다음과 같은 단계로 이루어집니다:

1. **물품 등록**: 취득이 확정된 물품은 '물품 운용 대장 목록'에 등록됩니다.

2. **개별 관리 전환**: 물품은 '운용' 단계부터 각 물품마다 부여된 '물품고유번호'를 기준으로 개별 관리됩니다.

3. **상세 내역 확인 및 변경 사항 반영**: 물품의 상세 내역을 확인하고, 운용 기간 동안 발생한 변경 사항들을 반영합니다.

4. **이력 조회**: 물품의 운용 기간 동안의 이력을 조회하여 관리합"
operation_010,운용 대장 목록은 어떻게 조회해? 관리자 처리까지 포함해서 알려줘.,절차,expected_doc_missing_from_final_context,,qa_0012|manual_manual_chapter4.json_4.3.4_007|faq_process_07|manual_manual_chapter2.json_2.2.1_001|manual_manual_chapter2.json_2.3.6_010|manual_manual_chapter2.json_2.2.4_004|qa_0029|faq_process_01|faq_process_02|qa_0008,qa_0012|manual_manual_chapter4.json_4.3.4_007|faq_process_07|manual_manual_chapter2.json_2.2.1_001|manual_manual_chapter2.json_2.3.6_010|manual_manual_chapter2.json_2.2.4_004|qa_0029|faq_process_01|faq_process_02|qa_0008,qa_0012|manual_manual_chapter2.json_2.1_000|manual_manual_chapter1.json_1.3.5_008|manual_manual_chapter2.json_2.2.1_001|manual_manual_chapter2.json_2.3.6_010|qa_0008,manual_manual_chapter2.json_2.1_000|manual_manual_chapter2.json_2.2.1_001|manual_manual_chapter2.json_2.3.6_010,"운용 대장 목록을 조회하고 관리자 처리를 포함한 절차는 다음과 같습니다.

1. **운용 대장 목록 조회:**
   - [물품 관리] 메뉴에서 [물품 운용 대장 관리] 페이지로 이동합니다.
   - 검색 조건을 입력하여 등록된 운용 물품의 목록을 조회할 수 있습니다. 검색 조건에는 G2B목록명, 운용부서, 운용상태, G2B목록번호, 물품고유번호, 취득일자, 정리일자 등이 포함됩니다.
   - 목록에서 물품을 선택하여 [물품 상세 정보] 페이지로 이동하여 세부 내역 및 이력을 조회하고 수정할 수 있습니다.

2. **관리자 처리:**"
operation_011,운용 정보 수정은 어떻게 해? 등록/승인 관점으로 설명해줘.,절차,expected_doc_not_retrieved,,qa_0031|manual_manual_chapter2.json_2.3.3_007|faq_process_04|qa_0021|qa_0041|manual_manual_chapter4.json_4.3.1_004|qa_0029|qa_0019|manual_manual_chapter3.json_3.3.1_004|manual_manual_chapter4.json_4.2.2_002,qa_0031|manual_manual_chapter2.json_2.3.3_007|faq_process_04|qa_0021|qa_0041|manual_manual_chapter4.json_4.3.1_004|qa_0029|qa_0019|manual_manual_chapter3.json_3.3.1_004|manual_manual_chapter4.json_4.2.2_002,manual_manual_chapter2.json_2.3.3_007|manual_manual_chapter4.json_4.3.1_004|manual_manual_chapter3.json_3.3.1_004|manual_manual_chapter3.json_3.2.3_003|qa_0029|manual_manual_chapter4.json_4.2.3_003,manual_manual_chapter4.json_4.3.1_004|manual_manual_chapter4.json_4.2.3_003|qa_0029,제공된 매뉴얼 근거만으로는 운용 정보 수정에 대한 등록 및 승인 절차를 확인하기 어렵습니다. 추가적인 정보가 필요합니다.
operation_012,물품 라벨은 어떻게 출력해? 조회 조건이 있으면 같이 알려줘.,절차,expected_doc_missing_from_final_context,,qa_0014|manual_manual_chapter2.json_2.3.5_009|faq_process_07|faq_process_03|manual_manual_chapter6.json_6.4_005|faq_process_04|manual_manual_chapter3.json_3.4_008|manual_manual_chapter6.json_6.2_001|faq_process_02|manual_manual_chapter5.json_5.4_008,qa_0014|manual_manual_chapter2.json_2.3.5_009|faq_process_07|faq_process_03|manual_manual_chapter6.json_6.4_005|faq_process_04|manual_manual_chapter3.json_3.4_008|manual_manual_chapter6.json_6.2_001|faq_process_02|manual_manual_chapter5.json_5.4_008,manual_manual_chapter2.json_2.3.5_009|qa_0014|manual_manual_chapter2.json_2.2.3_003|manual_manual_chapter2.json_2.3.1_005|manual_manual_chapter6.json_6.4_005|manual_manual_chapter3.json_3.4_008,manual_manual_chapter2.json_2.3.5_009|manual_manual_chapter2.json_2.2.3_003|manual_manual_chapter2.json_2.3.1_005,"물품 라벨을 출력하는 절차는 다음과 같습니다:

1. **조회 조건 설정**: [물품 관리] 메뉴에서 [출력물 관리] 페이지로 이동합니다. 여기서 G2B목록명, 운용부서, G2B목록번호 등의 조회 조건을 입력하고 [조회] 버튼을 누릅니다. 필요에 따라 [초기화] 버튼을 사용할 수 있습니다.

2. **선택 및 출력**: 조회된 목록에서 출력할 물품의 체크박스를 클릭한 후, 우측 상단의 [출력] 버튼을 누릅니다.

조회 조건으로는 G2B목록명, 운용부서, G2B목록번호(물품분류코드-물품식별코드), 물품고유번호, 출력상태(전체/미출력/"
operation_013,물품의 운용이란 어떠한 과정이야? 취소나 수정 가능 조건도 있으면 알려줘.,절차,expected_doc_not_retrieved,,qa_0013|manual_manual_chapter2.json_2.3.4_008|faq_process_07|manual_manual_chapter3.json_3.3.3_006|faq_process_10|faq_process_08|qa_0007|qa_0031|manual_manual_chapter2.json_2.3.2_006|manual_manual_chapter4.json_4.3.3_006,qa_0013|manual_manual_chapter2.json_2.3.4_008|faq_process_07|manual_manual_chapter3.json_3.3.3_006|faq_process_10|faq_process_08|qa_0007|qa_0031|manual_manual_chapter2.json_2.3.2_006|manual_manual_chapter4.json_4.3.3_006,faq_process_07|qa_0013|manual_manual_chapter2.json_2.3.2_006|manual_manual_chapter2.json_2.3.4_008|qa_0029|manual_manual_chapter5.json_5.3.3_006,manual_manual_chapter2.json_2.3.2_006|manual_manual_chapter2.json_2.3.4_008|qa_0013,"물품의 운용 정보 수정은 물품의 실제 운용 상태가 변경되었을 때 정보를 업데이트하는 과정입니다. 이 과정은 다음과 같은 단계로 이루어집니다:

1. **정보 수정**: '물품기본정보' 영역에서 '내용연수', '취득금액', '비고' 항목 중 수정할 부분을 클릭 후 수정합니다.
2. **저장 및 이력 생성**: 수정 후 우측 상단의 [저장] 버튼을 클릭합니다.
3. **결과**: 변경된 내용은 '물품 기본 정보'에 반영되며, 하단의 '물품 상태 이력' 리스트에 새로운 행이 추가됩니다. '물품 운용 대장 목록'에서도 변경된 사항이 적용됩"
operation_014,절차 매뉴얼에 따르면 운용 대장 목록은 어떻게 조회해?,절차,final_context_contains_irrelevant_docs,,qa_0012|manual_manual_chapter1.json_1.5_010|faq_process_06|manual_manual_chapter2.json_2.2.1_001|faq_process_02|faq_process_01|manual_manual_chapter2.json_2.3.6_010|faq_process_07|manual_manual_chapter2.json_2.3.1_005|qa_0013,qa_0012|manual_manual_chapter1.json_1.5_010|faq_process_06|manual_manual_chapter2.json_2.2.1_001|faq_process_02|faq_process_01|manual_manual_chapter2.json_2.3.6_010|faq_process_07|manual_manual_chapter2.json_2.3.1_005|qa_0013,qa_0012|manual_manual_chapter2.json_2.2.1_001|manual_manual_chapter2.json_2.3.1_005|qa_0009|manual_manual_chapter1.json_1.3.5_008|manual_manual_chapter1.json_1.5_010,manual_manual_chapter2.json_2.2.1_001|manual_manual_chapter2.json_2.3.1_005|qa_0012,"운용 대장 목록을 조회하는 절차는 다음과 같습니다:

1. **조회 조건 설정**: [물품 운용 대장 관리] 페이지의 상단 검색 영역에서 필요한 정보를 입력합니다. 검색 조건으로는 G2B목록명, 운용부서, 운용상태, G2B목록번호(물품분류코드-물품식별코드), 물품고유번호, 취득일자, 정리일자 등이 있습니다.

2. **목록 조회**: 정보를 입력한 후 [조회] 버튼을 눌러 목록을 확인합니다. 필요에 따라 [초기화] 버튼을 사용하여 검색 조건을 초기화할 수 있습니다.

이 절차에 따라 운용 대장 목록을 조회할 수 있습니다."
operation_015,운용 정보 수정은 어떻게 해? 실무자가 바로 따라 할 수 있게 정리해줘.,절차,final_context_contains_irrelevant_docs,,qa_0013|manual_manual_chapter2.json_2.3.2_006|faq_process_07|faq_process_01|manual_manual_chapter2.json_2.3.4_008|qa_0031|qa_0041|qa_0021|faq_process_02|qa_0006,qa_0013|manual_manual_chapter2.json_2.3.2_006|faq_process_07|faq_process_01|manual_manual_chapter2.json_2.3.4_008|qa_0031|qa_0041|qa_0021|faq_process_02|qa_0006,qa_0013|manual_manual_chapter2.json_2.3.2_006|manual_manual_chapter2.json_2.3.4_008|faq_process_07|manual_manual_chapter2.json_2.3.6_010|qa_0006,manual_manual_chapter2.json_2.3.2_006|manual_manual_chapter2.json_2.3.4_008|manual_manual_chapter2.json_2.3.6_010,"운용 정보 수정을 위한 절차는 다음과 같습니다:

1. **정보 수정**: [물품 관리] 메뉴에서 [물품 운용 대장 관리]로 이동한 후, [물품 상세 정보] 페이지로 들어갑니다. '물품기본정보' 영역에서 '내용연수', '취득금액', '비고' 항목 중 수정할 부분을 클릭하여 수정합니다.

2. **저장 및 이력 생성**: 수정이 완료되면 우측 상단의 [저장] 버튼을 클릭합니다.

3. **결과 확인**: 변경된 내용은 '물품 기본 정보'에 반영되며, 하단의 '물품 상태 이력' 리스트에 새로운 행이 추가됩니다. 또한, '물품 운용 대장"
operation_016,물품 라벨은 어떻게 출력해? 확정 전후 차이도 있으면 알려줘.,절차,final_context_contains_irrelevant_docs,,qa_0014|manual_manual_chapter2.json_2.3.5_009|faq_process_02|manual_manual_chapter1.json_1.2.3_003|manual_manual_chapter1.json_1.3.5_008|faq_process_07|faq_process_04|qa_0023|faq_process_03|faq_process_06,qa_0014|manual_manual_chapter2.json_2.3.5_009|faq_process_02|manual_manual_chapter1.json_1.2.3_003|manual_manual_chapter1.json_1.3.5_008|faq_process_07|faq_process_04|qa_0023|faq_process_03|faq_process_06,qa_0014|manual_manual_chapter2.json_2.3.5_009|manual_manual_chapter2.json_2.2.3_003|manual_manual_chapter1.json_1.2.3_003|manual_manual_chapter1.json_1.3.5_008|qa_0008,manual_manual_chapter2.json_2.3.5_009|manual_manual_chapter2.json_2.2.3_003|manual_manual_chapter1.json_1.2.3_003|manual_manual_chapter1.json_1.3.5_008|qa_0014|qa_0008,"물품 라벨 출력 절차는 다음과 같습니다:

1. **조회 조건 설정**: [물품 관리] 메뉴의 [출력물 관리] 페이지에서 G2B목록명, 운용부서, G2B목록번호 등 조회 조건을 입력하고 [조회] 버튼을 누릅니다. 필요 시 [초기화]도 가능합니다.
2. **선택 및 출력**: 목록에서 출력할 물품의 체크박스를 클릭한 후 우측 상단의 [출력] 버튼을 누릅니다.

확정 전후의 차이에 대한 정보는 제공된 매뉴얼에 명시되어 있지 않습니다. 따라서, 확정 전후의 차이에 대한 세부 사항은 ""제공된 매뉴얼 근거만으로는 확인하기 어렵습니다""라고 답"
